Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),,PT08.S5(O3),T,RH,AH,T2,RH2,AH2,
13-07-2004,16.00.00,1,,,,7,905,-200,8,8,931,124,876,90,1460,776,28,8054,
13-07-2004,17.00.00,2,,,,8,1023,-200,14,3,1127,206,760,126,1635,982,31,8523,
13-07-2004,18.00.00,3,,,,8,1125,-200,19,4,1279,241,662,154,1840,1256,32,9364,
13-07-2004,19.00.00,4,,,,9,1211,-200,27,1,1483,303,586,173,2092,1483,28,9495,
13-07-2004,20.00.00,4,,,,3,1140,-200,19,7,1289,294,634,162,1884,1390,27,9670,
13-07-2004,21.00.00,2,,,,6,1029,-200,13,6,1105,203,737,128,1666,1195,26,9484,
13-07-2004,22.00.00,2,,,,4,981,-200,12,1,1054,176,768,120,1592,1135,25,9008,
13-07-2004,23.00.00,1,,,,9,971,-200,11,0,1014,155,788,111,1585,1115,24,9316,
14-07-2004,00.00.00,1,,,,4,927,-200,8,8,930,108,840,89,1522,1026,23,9685,
14-07-2004,01.00.00,1,,,,1,868,-200,6,7,846,72,925,69,1448,836,23,9406,
14-07-2004,02.00.00,0,,,,9,863,-200,6,3,824,65,905,70,1469,925,22,126,
14-07-2004,03.00.00,0,,,,7,820,-200,4,1,716,-200,994,-200,1380,933,20,83,
14-07-2004,04.00.00,0,,,,5,777,-200,2,9,645,39,1076,59,1334,781,20,91,
14-07-2004,05.00.00,0,,,,8,855,-200,5,0,762,79,942,73,1444,959,18,505,
14-07-2004,06.00.00,1,,,,3,960,-200,9,9,973,140,769,89,1616,1155,18,624,
14-07-2004,07.00.00,4,,,,7,1310,-200,27,5,1492,427,527,142,2194,1686,19,710,
14-07-2004,08.00.00,4,,,,6,1339,-200,30,4,1561,366,498,145,2357,1791,22,980,
14-07-2004,09.00.00,3,,,,7,1211,-200,19,8,1290,311,606,156,1913,1643,24,706,
14-07-2004,10.00.00,2,,,,8,1068,-200,15,7,1171,275,711,148,1717,1360,30,9616,
14-07-2004,11.00.00,1,,,,8,932,-200,11,3,1026,195,851,122,1523,944,33,8627,
14-07-2004,12.00.00,1,,,,9,949,-200,12,6,1069,144,819,106,1547,905,35,8381,
14-07-2004,13.00.00,2,944,-200,11,9,1045,162,829,1,16,,,,,,,,
14-07-2004,14.00.00,2,966,-200,14,4,1131,200,800,7,13,,,,,,,,
14-07-2004,15.00.00,2,,,,1,940,-200,12,4,1063,176,848,113,1539,929,35,7767,
14-07-2004,16.00.00,2,,,,1,934,-200,11,7,1041,203,865,136,1496,936,32,7946,
14-07-2004,17.00.00,3,,,,2,1052,-200,18,4,1252,237,739,153,1729,1107,36,7773,
14-07-2004,18.00.00,4,1109,-200,22,9,1374,263,676,8,13,,,,,,,,
14-07-2004,19.00.00,4,,,,6,1169,-200,25,0,1430,300,636,190,1901,1372,32,8753,
14-07-2004,20.00.00,3,1093,-200,15,5,1163,189,717,7,25,,,,,,,,
14-07-2004,21.00.00,2,,,,9,1084,-200,16,7,1200,185,686,159,1753,1505,27,9748,
14-07-2004,22.00.00,1,,,,9,970,-200,11,2,1023,134,787,123,1552,1074,26,9238,
14-07-2004,23.00.00,1,,,,4,951,-200,9,0,939,96,849,101,1488,868,25,9508,
15-07-2004,00.00.00,2,,,,1,1038,-200,12,1,1053,122,744,116,1631,1095,24,271,
15-07-2004,01.00.00,1,,,,2,950,-200,8,9,937,64,802,80,1566,989,23,968,
15-07-2004,02.00.00,0,,,,6,831,-200,3,7,695,30,1033,51,1355,658,23,972,
15-07-2004,03.00.00,0,,,,4,813,-200,3,1,656,-200,1070,-200,1332,603,22,1146,
15-07-2004,04.00.00,-200,797,-200,2,5,621,23,1105,6,44,,,,,,,,
15-07-2004,05.00.00,0,,,,4,824,-200,3,1,660,36,1033,46,1342,618,21,1493,
15-07-2004,06.00.00,0,,,,7,879,-200,5,7,796,58,912,64,1454,747,21,1641,
15-07-2004,07.00.00,2,,,,3,1132,-200,15,6,1166,168,652,108,1827,1229,21,2119,
15-07-2004,08.00.00,4,1291,-200,25,2,1434,306,526,9,47,,,,,,,,
15-07-2004,09.00.00,2,,,,8,1193,-200,15,4,1160,231,630,153,1927,1281,24,3721,
15-07-2004,10.00.00,1,,,,6,1057,-200,8,4,914,157,796,116,1665,954,27,3818,
15-07-2004,11.00.00,1,,,,6,1027,-200,8,0,899,132,822,116,1563,810,31,3180,
15-07-2004,12.00.00,2,1084,-200,12,1,1052,136,736,4,24,,,,,,,,
15-07-2004,13.00.00,2,1032,-200,12,6,1071,127,742,7,18,,,,,,,,
15-07-2004,14.00.00,1,,,,7,977,-200,10,6,998,125,810,131,1554,743,36,724,
15-07-2004,15.00.00,2,1039,-200,12,6,1069,138,773,1,17,,,,,,,,
15-07-2004,16.00.00,2,,,,2,1056,-200,14,3,1127,163,734,152,1694,928,36,887,
15-07-2004,17.00.00,3,,,,2,1164,-200,20,3,1306,259,648,198,1886,1218,35,888,
15-07-2004,18.00.00,3,,,,6,1124,-200,20,5,1309,236,655,183,1845,1170,33,275,
15-07-2004,19.00.00,3,,,,8,1152,-200,22,1,1355,245,628,175,1879,1620,30,9763,
15-07-2004,20.00.00,4,,,,8,1223,-200,23,8,1399,344,592,193,1940,1508,28,144,
15-07-2004,21.00.00,2,,,,8,1058,-200,14,7,1139,188,696,140,1699,1318,26,9981,
15-07-2004,22.00.00,2,,,,6,1049,-200,15,1,1152,149,693,128,1730,1189,25,285,
15-07-2004,23.00.00,1,,,,9,1010,-200,10,8,1006,102,779,100,1589,1000,24,807,
16-07-2004,00.00.00,1,,,,7,981,-200,10,2,985,99,779,97,1572,1020,24,852,
16-07-2004,01.00.00,1,886,-200,6,5,834,48,904,8,36,,,,,,,,
16-07-2004,02.00.00,0,,,,7,821,-200,3,9,706,36,1021,58,1360,674,23,760,
16-07-2004,03.00.00,0,,,,5,784,-200,2,8,641,-200,1114,-200,1319,588,22,729,
16-07-2004,04.00.00,0,,,,4,771,-200,2,1,593,30,1155,45,1291,545,21,762,
16-07-2004,05.00.00,0,,,,6,819,-200,3,4,677,56,1048,62,1379,685,20,1000,
16-07-2004,06.00.00,0,,,,7,836,-200,4,7,747,51,961,59,1384,702,20,1088,
16-07-2004,07.00.00,2,,,,4,1114,-200,15,8,1174,172,667,102,1819,1188,20,1419,
16-07-2004,08.00.00,4,,,,4,1319,-200,26,6,1470,316,520,154,2276,1589,22,2470,
16-07-2004,09.00.00,3,,,,1,1211,-200,14,8,1143,269,632,157,1860,1331,24,4452,
16-07-2004,10.00.00,2,1051,-200,9,3,950,196,802,8,33,,,,,,,,
16-07-2004,11.00.00,2,,,,1,1108,-200,12,0,1049,206,749,142,1701,1137,32,2325,
16-07-2004,12.00.00,2,,,,1,1014,-200,10,9,1012,156,795,125,1548,851,34,647,
16-07-2004,13.00.00,2,,,,1,1003,-200,11,9,1047,120,769,120,1578,782,36,45,
16-07-2004,14.00.00,2,,,,2,1021,-200,13,2,1092,161,764,150,1606,908,37,9099,
16-07-2004,15.00.00,1,,,,6,986,-200,8,9,937,114,833,120,1473,806,38,119,
16-07-2004,16.00.00,2,,,,4,1098,-200,13,0,1084,191,754,173,1648,985,38,828,
16-07-2004,17.00.00,3,,,,3,1157,-200,18,2,1245,236,665,187,1782,1211,37,840,
16-07-2004,18.00.00,4,1190,-200,23,7,1395,287,606,9,17,,,,,,,,
16-07-2004,19.00.00,4,,,,1,1183,-200,21,6,1341,266,628,187,1881,1395,32,303,
16-07-2004,20.00.00,4,,,,2,1231,-200,21,6,1341,274,626,170,1937,1578,30,879,
16-07-2004,21.00.00,2,,,,9,1102,-200,16,5,1195,196,690,149,1762,1325,28,665,
16-07-2004,22.00.00,2,,,,3,1041,-200,12,3,1060,144,748,124,1629,1185,26,671,
16-07-2004,23.00.00,2,,,,2,1090,-200,13,6,1103,142,695,119,1686,1235,25,918,
17-07-2004,00.00.00,2,,,,1,1074,-200,12,8,1078,124,685,108,1673,1317,24,1302,
17-07-2004,01.00.00,1,,,,6,977,-200,9,4,956,93,765,93,1581,1114,23,1306,
17-07-2004,02.00.00,1,,,,2,949,-200,8,3,910,71,816,77,1552,1015,22,1363,
17-07-2004,03.00.00,1,,,,2,912,-200,6,7,842,-200,863,-200,1489,1015,21,1353,
17-07-2004,04.00.00,0,,,,9,863,-200,4,6,746,56,919,76,1415,961,21,1471,
17-07-2004,05.00.00,0,,,,6,834,-200,3,6,689,46,988,58,1367,796,21,1510,
17-07-2004,06.00.00,0,,,,7,865,-200,5,0,764,51,917,63,1430,826,21,1608,
17-07-2004,07.00.00,1,,,,3,974,-200,8,2,908,83,793,75,1546,1057,21,1585,
17-07-2004,08.00.00,2,1079,-200,10,7,1004,175,713,8,43,,,,,,,,
17-07-2004,09.00.00,1,,,,9,1084,-200,10,3,990,148,734,116,1633,1284,25,1980,
17-07-2004,10.00.00,2,,,,2,1107,-200,12,9,1080,167,714,138,1675,1348,30,1835,
17-07-2004,11.00.00,1,,,,9,1040,-200,11,0,1015,120,775,117,1543,1025,35,664,
17-07-2004,12.00.00,1,,,,5,1019,-200,8,3,913,78,840,94,1428,759,36,576,
17-07-2004,13.00.00,1,,,,4,1003,-200,8,2,907,76,862,91,1427,680,39,9715,
17-07-2004,14.00.00,1,925,-200,5,2,772,45,1001,3,12,,,,,,,,
17-07-2004,15.00.00,1,910,-200,4,6,743,54,1039,7,13,,,,,,,,
17-07-2004,16.00.00,1,,,,4,1012,-200,7,2,868,70,884,87,1435,700,41,124,
17-07-2004,17.00.00,1,,,,6,1100,-200,9,4,954,87,809,106,1512,1360,40,828,
17-07-2004,18.00.00,1,,,,6,1046,-200,8,0,901,69,849,94,1464,722,37,757,
17-07-2004,19.00.00,2,,,,1,1083,-200,10,7,1003,95,787,112,1524,842,34,73,
17-07-2004,20.00.00,2,1050,-200,9,6,962,107,810,7,21,,,,,,,,
17-07-2004,21.00.00,1,,,,9,1050,-200,8,7,927,88,830,106,1475,836,29,9926,
17-07-2004,22.00.00,2,,,,3,1142,-200,11,6,1035,100,746,112,1611,1062,27,252,
17-07-2004,23.00.00,2,,,,4,1165,-200,11,8,1043,125,717,120,1644,1188,26,402,
18-07-2004,00.00.00,2,,,,2,1136,-200,10,5,995,132,727,114,1591,1236,25,826,
18-07-2004,01.00.00,1,,,,2,986,-200,5,5,790,57,869,70,1422,853,26,1199,
18-07-2004,02.00.00,1,,,,1,971,-200,5,5,790,46,871,64,1447,875,24,1398,
18-07-2004,03.00.00,0,,,,8,908,-200,3,8,701,-200,971,-200,1381,704,24,1158,
18-07-2004,04.00.00,-200,882,-200,2,9,648,34,1023,3,39,,,,,,,,
18-07-2004,05.00.00,0,,,,6,900,-200,3,4,674,33,974,50,1355,679,21,1246,
18-07-2004,06.00.00,0,,,,7,935,-200,4,1,716,50,915,62,1415,877,20,1319,
18-07-2004,07.00.00,0,,,,4,939,-200,4,1,718,39,927,53,1395,826,21,1405,
18-07-2004,08.00.00,0,,,,6,982,-200,4,7,750,84,893,85,1417,881,22,8372,
18-07-2004,09.00.00,0,,,,9,1088,-200,7,1,862,93,786,102,1519,1110,25,1292,
18-07-2004,10.00.00,0,,,,9,1065,-200,7,4,872,82,831,97,1481,927,31,842,
18-07-2004,11.00.00,0,,,,8,1016,-200,7,3,868,73,889,91,1407,665,36,9727,
18-07-2004,12.00.00,0,,,,4,930,-200,4,2,723,43,1035,62,1263,474,37,9728,
18-07-2004,13.00.00,0,,,,3,928,-200,4,1,716,39,1060,57,1252,459,39,9639,
18-07-2004,14.00.00,0,,,,1,889,-200,3,8,698,27,1132,40,1234,437,40,8983,
18-07-2004,15.00.00,0,,,,5,966,-200,5,8,802,46,968,60,1383,607,41,9252,
18-07-2004,16.00.00,0,,,,4,973,-200,5,6,792,53,977,70,1356,620,41,9282,
18-07-2004,17.00.00,0,,,,3,950,-200,4,8,754,38,1003,53,1325,551,40,9953,
18-07-2004,18.00.00,0,,,,4,982,-200,5,3,780,39,974,54,1374,532,37,458,
18-07-2004,19.00.00,0,,,,6,990,-200,6,1,814,49,929,58,1399,578,33,522,
18-07-2004,20.00.00,0,,,,8,1017,-200,7,4,873,68,874,73,1464,721,31,469,
18-07-2004,21.00.00,1,,,,2,1067,-200,9,0,938,102,825,99,1520,912,29,160,
18-07-2004,22.00.00,1,,,,6,1147,-200,11,7,1040,123,745,102,1635,1155,29,630,
18-07-2004,23.00.00,1,,,,2,1132,-200,11,0,1014,106,728,101,1628,1279,27,1249,
19-07-2004,00.00.00,0,,,,5,976,-200,6,0,814,66,855,77,1448,1018,28,1396,
19-07-2004,01.00.00,0,,,,3,920,-200,4,3,730,43,944,55,1393,842,26,1235,
19-07-2004,02.00.00,0,,,,1,879,-200,2,8,642,33,1031,51,1343,740,26,1338,
19-07-2004,03.00.00,-200,854,-200,2,3,604,-200,1090,7,38,,,,,,,,
19-07-2004,04.00.00,0,,,,1,880,-200,2,9,649,33,1022,50,1374,739,22,1317,
19-07-2004,05.00.00,0,,,,3,925,-200,4,1,717,75,936,75,1455,970,21,1501,
19-07-2004,06.00.00,0,,,,8,1044,-200,8,3,912,111,758,89,1604,1177,21,1720,
19-07-2004,07.00.00,2,,,,3,1279,-200,16,6,1197,250,599,112,1906,1518,22,1826,
19-07-2004,08.00.00,3,,,,4,1403,-200,25,6,1443,313,508,142,2234,1811,25,2215,
19-07-2004,09.00.00,2,,,,5,1282,-200,17,7,1230,263,594,145,1924,1696,27,2310,
19-07-2004,10.00.00,2,,,,4,1262,-200,16,2,1187,282,633,165,1842,1603,32,1886,
19-07-2004,11.00.00,2,,,,1,1195,-200,15,1,1153,226,678,159,1732,1370,36,945,
19-07-2004,12.00.00,-200,1173,-200,14,3,1127,176,709,1,16,,,,,,,,
19-07-2004,13.00.00,-200,1102,-200,10,8,1007,120,777,2,16,,,,,,,,
19-07-2004,14.00.00,-200,1076,-200,10,1,982,96,799,5,14,,,,,,,,
19-07-2004,15.00.00,-200,1078,-200,10,9,1012,115,777,4,13,,,,,,,,
19-07-2004,16.00.00,-200,1100,-200,11,0,1014,108,761,5,14,,,,,,,,
19-07-2004,17.00.00,-200,1234,-200,16,8,1205,142,658,6,17,,,,,,,,
19-07-2004,18.00.00,-200,1323,-200,20,7,1316,219,586,7,19,,,,,,,,
19-07-2004,19.00.00,-200,1263,-200,19,5,1283,193,610,3,24,,,,,,,,
19-07-2004,20.00.00,-200,1216,-200,14,6,1136,128,658,7,28,,,,,,,,
19-07-2004,21.00.00,-200,1247,-200,14,3,1127,127,664,2,30,,,,,,,,
19-07-2004,22.00.00,-200,1264,-200,15,9,1177,132,628,4,33,,,,,,,,
19-07-2004,23.00.00,-200,1111,-200,10,3,988,77,728,2,33,,,,,,,,
20-07-2004,00.00.00,-200,1068,-200,8,8,931,72,762,6,36,,,,,,,,
20-07-2004,01.00.00,-200,1015,-200,6,8,850,57,802,2,36,,,,,,,,
20-07-2004,02.00.00,-200,989,-200,6,3,827,56,827,4,41,,,,,,,,
20-07-2004,03.00.00,-200,930,-200,3,9,708,-200,924,2,41,,,,,,,,
20-07-2004,04.00.00,-200,952,-200,4,1,717,64,879,4,47,,,,,,,,
20-07-2004,05.00.00,-200,981,-200,4,7,747,52,856,1,44,,,,,,,,
20-07-2004,06.00.00,-200,1138,-200,9,9,974,122,683,9,46,,,,,,,,
20-07-2004,07.00.00,-200,1472,-200,24,8,1424,314,499,8,43,,,,,,,,
20-07-2004,08.00.00,-200,1626,-200,37,3,1713,395,412,0,38,,,,,,,,
20-07-2004,09.00.00,-200,1480,-200,26,2,1460,357,494,4,33,,,,,,,,
20-07-2004,10.00.00,-200,1367,-200,21,6,1342,308,567,8,23,,,,,,,,
20-07-2004,11.00.00,-200,1245,-200,16,1,1181,184,645,1,18,,,,,,,,
20-07-2004,12.00.00,-200,1194,-200,13,0,1083,128,685,9,18,,,,,,,,
20-07-2004,13.00.00,-200,1156,-200,13,4,1096,125,713,8,16,,,,,,,,
20-07-2004,14.00.00,-200,1107,-200,13,7,1106,135,727,7,12,,,,,,,,
20-07-2004,15.00.00,-200,1127,-200,14,0,1117,158,714,8,12,,,,,,,,
20-07-2004,16.00.00,-200,1083,-200,10,4,994,106,771,4,14,,,,,,,,
20-07-2004,17.00.00,-200,1289,-200,17,5,1225,163,632,3,15,,,,,,,,
20-07-2004,18.00.00,-200,1209,-200,12,9,1082,143,685,3,19,,,,,,,,
20-07-2004,19.00.00,-200,1221,-200,14,9,1145,96,648,7,23,,,,,,,,
20-07-2004,20.00.00,-200,1255,-200,15,5,1164,127,638,6,26,,,,,,,,
20-07-2004,21.00.00,-200,1163,-200,11,2,1022,95,695,9,29,,,,,,,,
20-07-2004,22.00.00,-200,1234,-200,14,3,1126,104,644,1,30,,,,,,,,
20-07-2004,23.00.00,-200,1240,-200,14,2,1124,131,645,0,33,,,,,,,,
21-07-2004,00.00.00,-200,1128,-200,10,0,978,92,733,3,36,,,,,,,,
21-07-2004,01.00.00,-200,1057,-200,7,6,881,53,784,6,38,,,,,,,,
21-07-2004,02.00.00,-200,1026,-200,5,8,801,45,816,8,43,,,,,,,,
21-07-2004,03.00.00,-200,925,-200,3,1,656,-200,967,4,39,,,,,,,,
21-07-2004,04.00.00,-200,917,-200,2,7,635,19,1006,3,40,,,,,,,,
21-07-2004,05.00.00,-200,1011,-200,5,4,782,75,828,3,50,,,,,,,,
21-07-2004,06.00.00,-200,1079,-200,7,3,869,84,751,1,49,,,,,,,,
21-07-2004,07.00.00,-200,1322,-200,18,4,1250,160,562,2,46,,,,,,,,
21-07-2004,08.00.00,-200,1526,-200,27,7,1495,286,471,8,42,,,,,,,,
21-07-2004,09.00.00,-200,1338,-200,16,9,1207,212,576,1,37,,,,,,,,
21-07-2004,10.00.00,-200,1421,-200,22,1,1354,279,545,9,26,,,,,,,,
21-07-2004,11.00.00,-200,1197,-200,17,0,1209,207,656,0,17,,,,,,,,
21-07-2004,12.00.00,-200,1116,-200,12,4,1063,140,736,9,15,,,,,,,,
21-07-2004,13.00.00,-200,1115,-200,11,5,1031,110,741,4,15,,,,,,,,
21-07-2004,14.00.00,-200,1018,-200,7,5,880,67,865,1,15,,,,,,,,
21-07-2004,15.00.00,-200,1109,-200,10,3,989,98,778,0,14,,,,,,,,
21-07-2004,16.00.00,-200,1105,-200,10,2,984,97,767,7,14,,,,,,,,
21-07-2004,17.00.00,-200,1128,-200,11,5,1032,87,733,6,14,,,,,,,,
21-07-2004,18.00.00,4,,,,1,1301,-200,17,0,1210,124,623,140,1813,1153,39,3413,
21-07-2004,19.00.00,3,,,,8,1416,-200,21,5,1339,165,544,163,1998,1492,36,4949,
21-07-2004,20.00.00,3,,,,4,1301,-200,18,6,1256,164,593,144,1914,1382,33,5079,
21-07-2004,21.00.00,2,,,,9,1261,-200,15,3,1158,122,628,120,1837,1303,31,4831,
21-07-2004,22.00.00,3,,,,1,1295,-200,17,0,1211,134,602,120,1917,1404,30,5034,
21-07-2004,23.00.00,3,,,,5,1239,-200,14,4,1129,121,637,106,1839,1308,28,5370,
22-07-2004,00.00.00,2,,,,4,1229,-200,13,6,1103,112,627,95,1866,1320,27,5929,
22-07-2004,01.00.00,1,,,,6,1125,-200,9,6,963,62,713,70,1719,1179,26,6080,
22-07-2004,02.00.00,1,,,,3,1044,-200,6,4,832,50,794,67,1580,1160,26,5947,
22-07-2004,03.00.00,0,,,,9,976,-200,4,8,754,-200,842,-200,1545,1070,25,6210,
22-07-2004,04.00.00,1,1015,-200,5,4,781,72,796,8,55,,,,,,,,
22-07-2004,05.00.00,0,,,,8,954,-200,4,1,715,48,867,50,1527,1010,24,5755,
22-07-2004,06.00.00,1,,,,1,1032,-200,6,3,826,58,781,60,1627,1075,25,5418,
22-07-2004,07.00.00,4,,,,4,1518,-200,26,9,1476,306,469,127,2388,1839,24,5593,
22-07-2004,08.00.00,-200,1602,-200,35,6,1678,351,410,4,46,,,,,,,,
22-07-2004,09.00.00,-200,1362,-200,17,5,1225,252,551,1,42,,,,,,,,
22-07-2004,10.00.00,3,,,,3,1394,-200,19,9,1294,266,555,190,2031,1834,34,5614,
22-07-2004,11.00.00,2,,,,1,1205,-200,12,6,1070,159,682,127,1735,1268,37,4373,
22-07-2004,12.00.00,2,,,,1,1210,-200,14,0,1118,144,658,130,1742,1422,40,3849,
22-07-2004,13.00.00,2,1138,-200,12,2,1055,117,712,0,15,,,,,,,,
22-07-2004,14.00.00,1,,,,5,1079,-200,11,1,1019,108,749,113,1559,929,42,2003,
22-07-2004,15.00.00,2,,,,1,1158,-200,14,3,1126,153,693,143,1654,1150,44,1830,
22-07-2004,16.00.00,2,,,,3,1186,-200,15,1,1151,166,680,157,1686,1235,44,1684,
22-07-2004,17.00.00,2,,,,8,1261,-200,18,6,1258,179,629,170,1813,1315,43,2882,
22-07-2004,18.00.00,3,,,,6,1339,-200,22,0,1352,225,569,187,1990,1469,40,3680,
22-07-2004,19.00.00,4,1342,-200,23,0,1377,261,567,1,21,,,,,,,,
22-07-2004,20.00.00,3,,,,7,1317,-200,21,1,1327,228,575,158,1996,1510,34,3680,
22-07-2004,21.00.00,2,,,,5,1210,-200,15,0,1148,137,639,112,1849,1327,32,4433,
22-07-2004,22.00.00,2,,,,3,1220,-200,13,6,1105,116,643,100,1838,1318,30,5144,
22-07-2004,23.00.00,2,,,,5,1276,-200,14,6,1135,143,625,105,1887,1436,29,5581,
23-07-2004,00.00.00,2,,,,7,1270,-200,16,3,1189,157,592,107,1917,1608,28,4921,
23-07-2004,01.00.00,1,,,,3,1053,-200,8,8,933,72,743,72,1658,1257,27,4835,
23-07-2004,02.00.00,0,,,,8,956,-200,6,0,813,42,846,59,1544,1094,28,4803,
23-07-2004,03.00.00,0,,,,9,954,-200,5,5,790,-200,826,-200,1564,1066,24,4953,
23-07-2004,04.00.00,0,,,,5,912,-200,3,9,706,34,891,55,1500,1022,25,4801,
23-07-2004,05.00.00,0,,,,8,973,-200,5,8,802,74,806,70,1597,1139,23,4852,
23-07-2004,06.00.00,1,1037,-200,8,2,906,75,743,1,46,,,,,,,,
23-07-2004,07.00.00,2,,,,9,1306,-200,20,1,1299,199,519,95,2116,1602,24,4593,
23-07-2004,08.00.00,3,,,,8,1367,-200,25,5,1441,262,470,120,2283,1770,26,4675,
23-07-2004,09.00.00,3,,,,5,1335,-200,21,6,1340,236,519,133,2141,1651,29,4866,
23-07-2004,10.00.00,2,,,,4,1250,-200,15,5,1166,186,626,133,1925,1435,34,5071,
23-07-2004,11.00.00,1,,,,8,1142,-200,11,2,1021,132,712,120,1670,1159,37,4369,
23-07-2004,12.00.00,2,,,,1,1168,-200,15,4,1160,140,671,132,1784,1193,40,2721,
23-07-2004,13.00.00,2,,,,1,1125,-200,14,6,1137,143,691,135,1696,1094,42,1920,
23-07-2004,14.00.00,1,,,,5,1083,-200,12,5,1066,99,725,121,1621,912,41,2173,
23-07-2004,15.00.00,1,,,,5,1080,-200,12,3,1059,107,733,123,1622,908,43,1803,
23-07-2004,16.00.00,1,,,,8,1085,-200,13,2,1091,130,723,129,1638,1010,42,1681,
23-07-2004,17.00.00,2,,,,1,1115,-200,14,7,1140,133,682,129,1746,1020,41,2701,
23-07-2004,18.00.00,3,1259,-200,19,9,1295,188,600,7,20,,,,,,,,
23-07-2004,19.00.00,2,,,,8,1241,-200,19,1,1271,155,606,131,1971,1287,35,3924,
23-07-2004,20.00.00,2,,,,5,1156,-200,14,8,1144,154,651,115,1832,1216,33,4121,
23-07-2004,21.00.00,1,,,,4,1055,-200,8,6,922,95,784,79,1634,990,30,4257,
23-07-2004,22.00.00,1,,,,7,1144,-200,11,0,1014,110,712,86,1744,1146,29,4431,
23-07-2004,23.00.00,1,,,,8,1169,-200,13,0,1084,116,655,91,1831,1273,28,4680,
24-07-2004,00.00.00,2,,,,4,1195,-200,15,2,1156,153,621,99,1897,1346,27,4682,
24-07-2004,01.00.00,1,,,,9,1158,-200,12,1,1052,111,649,83,1785,1353,27,5030,
24-07-2004,02.00.00,1,,,,4,1075,-200,9,9,973,79,695,74,1748,1231,26,5119,
24-07-2004,03.00.00,0,,,,8,973,-200,6,0,810,-200,820,-200,1599,1002,25,5269,
24-07-2004,04.00.00,0,,,,7,989,-200,6,3,825,47,774,64,1602,1126,25,5266,
24-07-2004,05.00.00,0,,,,8,967,-200,5,5,789,61,810,61,1597,995,24,5881,
24-07-2004,06.00.00,0,,,,7,968,-200,5,8,803,56,806,62,1586,1003,24,5243,
24-07-2004,07.00.00,1,1062,-200,8,1,902,69,733,2,49,,,,,,,,
24-07-2004,08.00.00,1,,,,7,1143,-200,10,0,979,109,677,79,1829,1156,26,7419,
24-07-2004,09.00.00,1,,,,9,1152,-200,9,9,976,111,672,90,1800,1179,28,7480,
24-07-2004,10.00.00,2,,,,3,1238,-200,13,1,1088,150,636,116,1883,1306,32,6798,
24-07-2004,11.00.00,1,,,,7,1103,-200,9,2,946,87,737,89,1686,934,36,5990,
24-07-2004,12.00.00,1,,,,3,1043,-200,6,7,843,64,799,68,1628,689,37,6951,
24-07-2004,13.00.00,1,,,,2,1058,-200,6,5,833,47,804,53,1623,626,38,7970,
24-07-2004,14.00.00,0,,,,8,960,-200,3,4,676,34,983,34,1488,488,35,8370,
24-07-2004,15.00.00,0,,,,9,972,-200,3,8,699,37,982,38,1505,495,37,8087,
24-07-2004,16.00.00,1,,,,1,1012,-200,5,2,775,49,899,53,1547,562,36,6970,
24-07-2004,17.00.00,1,,,,2,1021,-200,6,0,814,54,858,62,1545,615,35,6452,
24-07-2004,18.00.00,1,,,,3,1034,-200,6,0,812,70,866,82,1563,660,32,5900,
24-07-2004,19.00.00,1,,,,4,1026,-200,5,6,791,76,875,88,1549,664,29,5745,
24-07-2004,20.00.00,1,,,,2,966,-200,4,4,735,59,932,70,1494,567,28,5776,
24-07-2004,21.00.00,0,,,,9,948,-200,3,7,697,44,983,53,1475,506,27,6316,
24-07-2004,22.00.00,1,,,,1,984,-200,5,0,762,47,870,57,1557,560,27,6308,
24-07-2004,23.00.00,1,,,,5,1077,-200,7,1,859,71,790,73,1673,724,27,6573,
25-07-2004,00.00.00,1,,,,7,1163,-200,7,9,893,90,706,83,1760,977,23,42,
25-07-2004,01.00.00,0,,,,9,965,-200,3,7,692,45,927,52,1549,653,23,8495,
25-07-2004,02.00.00,0,,,,7,941,-200,3,6,687,44,949,52,1530,642,24,7390,
25-07-2004,03.00.00,0,,,,4,851,-200,2,1,589,-200,1119,-200,1432,501,25,6541,
25-07-2004,04.00.00,-200,870,-200,2,0,581,15,1119,1,59,,,,,,,,
25-07-2004,05.00.00,0,,,,3,834,-200,1,3,527,10,1242,17,1458,427,22,8578,
25-07-2004,06.00.00,0,,,,4,859,-200,1,7,561,19,1162,28,1476,470,23,8350,
25-07-2004,07.00.00,0,,,,4,843,-200,1,5,544,20,1242,29,1442,447,24,7476,
25-07-2004,08.00.00,0,,,,5,851,-200,1,6,551,30,1224,37,1443,463,24,7225,
25-07-2004,09.00.00,0,,,,5,853,-200,1,7,557,24,1215,31,1435,454,24,7063,
25-07-2004,10.00.00,0,,,,7,908,-200,2,7,632,35,1095,46,1494,500,27,6661,
25-07-2004,11.00.00,0,,,,9,928,-200,3,6,687,48,1025,66,1491,528,27,5877,
25-07-2004,12.00.00,0,,,,8,905,-200,3,0,652,41,1076,54,1446,490,28,6062,
25-07-2004,13.00.00,0,,,,8,901,-200,2,9,646,37,1105,50,1446,488,29,6203,
25-07-2004,14.00.00,0,,,,7,869,-200,2,5,619,32,1163,44,1417,475,29,5911,
25-07-2004,15.00.00,0,,,,8,891,-200,3,1,655,43,1107,52,1452,486,31,5666,
